0.002775747135046063, 0.032123726475953296
0.003921557507730829, 0.05657138408150553
0.004765838834972228, 0.08023546291764916
0.00551966144858063, 0.10376894529222469
0.006340490516731995, 0.13208399944634763
0.007117765389430434, 0.1585933398585221
0.0079318938121275, 0.18664545980335456
0.008595257712102893, 0.21250355919384267
0.009318927421166953, 0.23786016817190914
0.009975590675688047, 0.2648059909800802
0.010796419743839408, 0.29293008408595467
0.011429630739270467, 0.3217540291186547
0.012183453352878862, 0.34618209725497184
0.013181514493296381, 0.3815246340703831
0.013932321816450342, 0.40683109400720746
0.014806756048236086, 0.42884965742759273
0.015580680598207372, 0.45377616872556154
0.01670638903452925, 0.4792024291497976
0.017972811025391354, 0.5066590292298796
0.02187761216388285, 0.589561663033323
0.024199385813796714, 0.6252144970414202
0.02715437045914163, 0.6562050373715355
0.030003819938581373, 0.6801747119277485
0.033275410081641824, 0.6956059898266377
0.03675807055651262, 0.7034313298037995
0.040135195865478236, 0.701237309249455
0.04361785634034903, 0.6930462991799025
0.04688944648340947, 0.6788582995951418
0.0502665717923751, 0.6650359701027718
0.05374923226724589, 0.6526397539707257
0.05691528724440117, 0.6433151666147618
0.06029241255336678, 0.6376472801827053
0.06356400269642723, 0.6358554967299908
0.06694112800539284, 0.6391465275615074
0.07021271814845328, 0.6455091871691063
0.07369537862332409, 0.6520912488321395
0.07752479750045477, 0.6600837522801086
0.08004372475700466, 0.6598153263221779
0.08393228971612612, 0.6551080270943632
0.08699280952737623, 0.6509942385549674
0.09036993483634184, 0.6455091871691063
0.09374706014530745, 0.6400241357832451
0.0971241854542731, 0.6373913111180318
0.020000000000000004, 0.5526315789473685
